ID,qc1,qc2,qc3,qc4,qc5,qc6,qc7,qc8,qc9,qc10,qc11,qc12,qc13,qc14,qc15,qc16,qc17,qc18,qc19,qc20,qc21,qc22,qc23,qc24,qc25,qc26,qc27,qc28,qc29,qc30,qc31,qc32,qc33,qc34,qc35,qc36,qc37,qc38,qc39,qc40,qc41,qc42,qc43,qc44,qc45,qc46,qc47,qc48,qc49,qc50,qcTIME
,4,2,4,3,4,3,1,2,4,5,0,3,3,5,3,2,2,4,3,4,2,4,2,2,3,4,2,3,3,4,4,4,5,4,2,4,3,3,2,3,2,1,2,2,3,3,2,2,4,2,12/16/2013 11:09:03 PM
150009606,4,3,5,3,5,1,3,2,5,5,1,4,5,1,1,2,5,2,5,3,1,3,2,4,4,1,5,5,2,5,4,1,4,3,5,4,1,2,3,5,3,1,1,3,2,4,1,2,5,1,12/16/2013 11:33:02 PM
150005441,4,3,3,4,3,2,3,3,4,3,4,3,3,4,3,3,3,3,4,3,3,4,4,3,2,3,3,1,3,3,3,4,3,5,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,12/17/2013 1:19:28 AM
150008858,4,3,4,2,3,3,2,4,4,2,2,4,4,5,4,4,2,4,5,5,3,3,2,4,2,1,4,2,4,4,4,3,4,4,2,4,4,3,3,4,1,3,2,3,4,4,2,3,3,3,12/17/2013 10:20:04 AM
145000797,3,3,3,1,3,3,5,3,3,5,3,3,4,3,3,3,3,3,5,4,3,3,3,4,3,3,4,1,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,12/17/2013 2:56:15 PM
145000731,4,3,2,3,5,2,4,1,4,4,3,2,4,2,1,3,2,3,3,4,3,2,3,4,3,2,4,4,4,4,4,3,5,3,2,3,5,1,2,3,2,2,4,4,5,4,2,2,4,2,12/17/2013 8:57:57 PM
151000296,5,3,3,1,3,4,4,4,4,2,4,3,3,3,3,4,3,4,3,4,4,5,4,4,4,4,2,4,3,4,4,4,2,1,3,3,4,4,2,3,2,2,4,2,2,4,2,4,3,4,12/17/2013 10:44:02 PM
150006887,4,4,4,4,5,5,5,4,3,3,1,4,4,3,3,2,3,3,4,3,3,4,4,3,3,3,4,3,4,4,4,4,3,4,4,5,3,0,5,4,4,4,4,4,4,4,4,5,5,4,12/17/2013 10:49:36 PM
150005098,0,0,4,3,4,4,2,3,4,2,2,5,4,2,4,4,3,4,4,4,4,5,3,5,4,3,4,3,2,3,4,2,3,4,4,3,3,3,2,2,3,3,2,3,2,4,4,3,2,4,12/17/2013 11:11:57 PM
150009145,2,3,3,3,5,2,3,2,4,4,3,2,5,5,3,4,2,5,4,2,3,4,1,2,5,3,4,4,2,4,4,4,3,3,3,0,3,3,4,4,3,0,0,5,4,4,2,2,4,2,12/17/2013 11:53:27 PM
154000062,5,4,4,3,3,2,2,3,4,4,4,3,5,3,3,3,5,4,5,4,3,3,2,0,0,0,4,3,4,5,4,3,4,4,3,4,3,3,4,4,3,4,4,5,5,5,3,2,4,3,12/18/2013 1:08:15 AM
150009335,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12/18/2013 3:45:50 AM
145006848,2,2,2,2,2,2,2,2,3,3,3,2,2,3,3,3,3,2,3,4,0,4,4,2,3,4,4,4,4,4,3,4,4,4,4,4,3,3,4,4,4,4,4,4,5,5,5,5,5,3,12/18/2013 6:10:22 AM
153007726,4,1,4,3,4,2,3,2,3,4,4,2,4,5,4,4,4,2,4,2,3,5,3,2,2,1,5,5,5,4,4,4,5,2,2,4,4,2,4,4,3,4,2,4,2,4,3,1,4,3,12/18/2013 9:09:26 AM
153003562,5,2,4,2,5,3,3,4,3,4,4,5,4,5,2,4,4,5,4,3,3,4,3,3,3,4,4,2,5,4,4,2,4,4,2,3,2,3,4,4,1,4,3,4,3,3,2,2,4,3,12/18/2013 9:26:22 AM
151003513,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12/18/2013 10:09:40 AM
150001662,4,4,4,4,4,2,2,2,4,5,4,4,3,2,3,3,3,4,4,3,3,4,2,4,3,1,5,4,4,4,4,4,4,5,1,5,2,2,2,4,2,4,3,4,3,4,2,2,4,2,12/18/2013 9:37:29 PM
152009053,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12/19/2013 8:46:33 PM
151002450,5,5,4,1,5,5,1,2,5,4,1,5,3,5,5,2,1,2,5,3,5,1,4,5,5,5,3,4,1,3,4,3,1,1,5,3,5,1,2,2,4,3,2,1,3,2,5,2,3,5,12/20/2013 3:45:20 PM
151009721,4,2,4,3,5,5,2,2,3,5,3,3,3,3,2,3,3,3,5,4,5,3,2,4,4,4,4,2,3,4,4,4,2,3,3,4,3,3,4,4,2,4,4,3,2,2,3,3,3,3,12/21/2013 12:35:42 AM
146005432,5,3,2,3,3,3,5,1,3,2,2,3,1,5,3,5,4,2,3,4,1,4,5,3,4,2,4,2,5,3,4,3,4,2,3,3,3,2,2,2,5,2,4,4,4,2,4,3,5,3,12/21/2013 4:53:11 PM
152005187,3,2,5,3,4,2,1,3,2,2,3,2,3,5,4,1,3,4,5,4,3,4,2,3,3,1,4,2,2,4,4,3,5,4,2,4,3,3,2,3,3,2,4,4,4,4,3,3,4,2,12/24/2013 5:32:11 PM
