ID,qc1,qc2,qc3,qc4,qc5,qc6,qc7,qc8,qc9,qc10,qc11,qc12,qc13,qc14,qc15,qc16,qc17,qc18,qc19,qc20,qc21,qc22,qc23,qc24,qc25,qc26,qc27,qc28,qc29,qc30,qc31,qc32,qc33,qc34,qc35,qc36,qc37,qc38,qc39,qc40,qc41,qc42,qc43,qc44,qc45,qc46,qc47,qc48,qc49,qc50,qcTIME,cclassOverF,cclassOverU,cclassAllF,cclassAllU,cclassPIF,cclassPIU,cclassRWF,cclassRWU,cclassGenF,cclassGenU,cclassConF,cclassConU,cclassSophF,cclassSophU,cclassSEF,cclassSEU,cclassCCF,cclassCCU,cclassCLF,cclassCLU,cclassPerF,cclassPerU
150007398,4,2,4,2,2,4,1,3,5,2,2,2,3,5,4,3,2,3,5,3,2,5,2,2,2,1,4,3,1,5,4,5,4,2,2,4,2,3,2,2,3,2,1,2,3,4,1,3,5,2,12/9/13 19:36,44.44444444,35.55555556,44.44444444,36.11111111,16.66666667,33.33333333,25,50,60,20,50,25,57.14285714,28.57142857,55.55555556,11.11111111,57.14285714,28.57142857,71.42857143,28.57142857,16.66666667,83.33333333
150006017,4,4,5,3,5,2,2,2,3,3,5,2,5,3,2,4,5,5,3,3,2,4,3,3,3,1,5,3,4,4,4,3,5,3,1,4,1,2,3,5,2,3,3,3,4,4,1,2,5,1,12/9/13 19:44,66.66666667,2.222222222,72.22222222,2.777777778,50,0,50,0,80,0,75,0,57.14285714,0,88.88888889,0,85.71428571,0,57.14285714,14.28571429,83.33333333,0
153000505,5,1,5,3,4,3,2,4,4,3,1,5,5,5,4,3,3,4,4,2,4,4,2,5,5,2,5,2,1,4,4,2,5,4,2,4,2,1,4,4,1,2,3,2,4,3,3,1,5,3,12/9/13 20:20,51.11111111,31.11111111,44.44444444,33.33333333,50,16.66666667,75,0,50,30,75,0,14.28571429,42.85714286,66.66666667,22.22222222,42.85714286,28.57142857,14.28571429,57.14285714,16.66666667,66.66666667
152007101,3,4,1,3,2,2,3,2,4,2,4,2,4,4,1,3,4,4,4,2,2,1,3,2,3,2,4,3,4,5,4,1,3,3,2,4,2,1,3,4,2,3,2,4,4,4,2,2,4,2,12/9/13 20:31,66.66666667,11.11111111,72.22222222,2.777777778,33.33333333,0,50,25,90,0,100,0,71.42857143,0,88.88888889,0,85.71428571,0,57.14285714,0,83.33333333,0
152006235,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,4,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,12/9/13 20:48,51.1627907,48.8372093,55.88235294,44.11764706,100,0,66.66666667,33.33333333,60,40,75,25,28.57142857,71.42857143,55.55555556,44.44444444,0,100,0,100,100,0
153000848,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,4,4,3,4,4,3,4,5,4,4,4,4,4,4,3,4,5,4,3,2,3,4,5,4,3,2,1,2,3,4,5,4,4,4,12/9/13 22:57,35.55555556,48.88888889,41.66666667,47.22222222,66.66666667,16.66666667,25,50,50,40,50,25,28.57142857,71.42857143,44.44444444,55.55555556,0,85.71428571,0,100,83.33333333,16.66666667
151007489,3,3,3,3,3,3,3,3,4,2,2,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,2,2,4,3,3,2,3,3,3,3,4,3,3,3,3,3,3,12/9/13 23:14,8.888888889,11.11111111,8.333333333,11.11111111,16.66666667,33.33333333,25,25,0,0,0,0,0,0,0,11.11111111,0,0,0,14.28571429,33.33333333,16.66666667
150003992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/9/13 23:15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151005994,4,4,4,3,4,4,2,4,3,5,3,2,4,3,3,3,3,2,3,2,3,5,3,2,4,3,3,3,3,3,4,3,4,3,2,3,2,2,2,2,2,4,4,3,4,4,3,2,3,3,12/10/13 1:19,40,11.11111111,36.11111111,13.88888889,16.66666667,0,50,0,0,20,0,50,14.28571429,42.85714286,55.55555556,0,57.14285714,14.28571429,42.85714286,42.85714286,33.33333333,0
150002990,4,1,4,4,4,1,3,5,5,5,4,4,1,5,1,1,2,3,5,5,4,5,5,5,4,5,5,4,5,5,3,5,5,5,5,4,5,4,5,5,4,4,4,3,4,5,5,5,5,1,12/10/13 2:19,46.66666667,46.66666667,50,41.66666667,66.66666667,33.33333333,75,25,70,20,50,25,57.14285714,42.85714286,44.44444444,55.55555556,42.85714286,42.85714286,14.28571429,71.42857143,50,33.33333333
152009422,4,5,4,2,5,1,3,4,5,5,2,3,4,4,4,4,3,3,3,0,2,4,1,1,0,3,4,4,2,4,4,0,2,3,3,2,3,4,0,3,3,3,0,3,3,3,4,4,4,0,12/10/13 10:57,NA,NA,30.3030303,30.3030303,50,33.33333333,0,33.33333333,44.44444444,22.22222222,0,25,60,20,44.44444444,22.22222222,33.33333333,33.33333333,33.33333333,33.33333333,16.66666667,50
151000949,4,4,4,3,4,5,1,2,4,5,5,4,4,5,2,3,4,5,5,1,1,5,4,4,1,1,4,3,4,4,4,5,5,3,1,5,1,2,1,4,3,4,4,4,3,5,2,1,1,3,12/10/13 13:18,64.44444444,20,69.44444444,13.88888889,33.33333333,0,50,0,70,10,100,0,42.85714286,28.57142857,88.88888889,11.11111111,57.14285714,28.57142857,42.85714286,57.14285714,100,0
151002620,5,2,2,2,4,4,2,2,2,4,1,3,4,5,2,4,3,4,2,3,2,4,3,4,4,2,4,1,2,2,4,3,3,3,2,4,3,2,3,2,2,2,4,4,2,4,4,2,3,4,12/10/13 13:20,40,40,41.66666667,41.66666667,50,33.33333333,75,0,30,60,25,75,0,100,77.77777778,11.11111111,42.85714286,42.85714286,14.28571429,71.42857143,16.66666667,50
153003249,2,2,4,5,2,5,1,2,4,3,2,1,5,3,0,1,4,3,4,4,2,2,4,2,5,4,2,3,1,4,4,2,3,4,5,1,3,3,3,2,4,2,4,3,3,1,4,5,2,3,12/10/13 13:53,31.81818182,47.72727273,34.28571429,45.71428571,50,33.33333333,50,50,33.33333333,33.33333333,25,50,14.28571429,57.14285714,22.22222222,66.66666667,33.33333333,16.66666667,57.14285714,42.85714286,16.66666667,50
151008453,5,5,5,3,3,3,2,3,5,5,4,5,3,5,1,4,4,4,5,4,3,3,3,5,5,2,5,3,4,5,4,3,4,4,5,5,3,3,4,4,3,4,3,4,5,5,3,2,4,3,12/10/13 14:51,51.11111111,17.77777778,58.33333333,11.11111111,50,0,50,0,60,0,75,0,14.28571429,28.57142857,66.66666667,0,28.57142857,14.28571429,14.28571429,57.14285714,100,0
152004533,4,4,3,4,5,2,3,3,3,3,4,1,4,4,4,4,3,4,3,4,3,4,3,1,2,5,3,4,2,3,4,1,4,4,2,4,2,2,4,4,4,4,0,4,3,3,4,2,4,3,12/10/13 15:43,54.54545455,18.18181818,60,17.14285714,100,0,66.66666667,33.33333333,40,20,50,25,71.42857143,14.28571429,55.55555556,11.11111111,57.14285714,14.28571429,57.14285714,28.57142857,66.66666667,16.66666667
151009757,4,2,3,1,5,2,3,3,4,2,2,3,5,4,3,2,2,4,4,4,4,4,3,2,4,2,4,2,1,4,4,2,4,3,3,3,4,2,3,2,3,2,3,3,4,4,3,4,3,3,12/10/13 16:16,31.11111111,37.77777778,30.55555556,38.88888889,16.66666667,50,0,0,30,30,50,25,28.57142857,42.85714286,55.55555556,33.33333333,42.85714286,14.28571429,28.57142857,28.57142857,16.66666667,66.66666667
150001338,4,4,3,4,5,3,4,4,4,5,4,4,4,4,3,3,4,4,4,4,4,4,3,4,3,4,4,3,4,3,4,1,4,4,3,4,4,2,4,4,4,4,4,4,4,4,3,3,3,4,12/10/13 16:39,46.66666667,26.66666667,50,25,66.66666667,0,75,25,30,20,75,0,14.28571429,28.57142857,55.55555556,22.22222222,14.28571429,57.14285714,0,57.14285714,100,0
150002545,5,4,4,2,3,4,2,4,4,2,3,3,5,5,4,2,4,4,3,2,4,3,3,2,4,3,4,2,3,4,4,1,4,2,2,4,3,2,4,4,2,4,2,4,5,4,4,2,3,3,12/10/13 17:11,48.88888889,28.88888889,47.22222222,30.55555556,33.33333333,66.66666667,50,50,30,40,50,25,28.57142857,57.14285714,66.66666667,11.11111111,42.85714286,28.57142857,28.57142857,57.14285714,66.66666667,0
,5,1,3,5,5,5,3,1,5,5,5,5,5,5,5,3,3,5,5,5,3,3,3,1,2,4,5,5,3,3,4,1,5,5,1,4,2,2,1,5,1,5,3,4,5,4,2,1,4,3,12/10/13 17:55,55.55555556,20,61.11111111,16.66666667,83.33333333,0,75,0,60,10,100,0,71.42857143,14.28571429,77.77777778,11.11111111,42.85714286,28.57142857,42.85714286,42.85714286,50,16.66666667
150008726,5,4,3,2,4,1,2,2,3,5,4,3,4,1,2,4,3,4,4,3,2,3,3,3,3,4,4,5,5,5,4,5,4,4,4,3,4,2,5,3,3,3,4,2,2,4,3,2,2,1,12/10/13 19:14,48.88888889,20,58.33333333,16.66666667,66.66666667,16.66666667,50,0,70,10,50,0,42.85714286,0,66.66666667,22.22222222,71.42857143,14.28571429,28.57142857,14.28571429,66.66666667,16.66666667
152002388,2,1,2,4,2,1,1,3,1,1,3,2,3,3,1,4,4,4,5,1,1,3,1,1,2,1,5,4,3,4,4,5,5,4,1,4,5,1,1,4,4,3,4,5,5,4,1,1,5,1,12/10/13 21:33,75.55555556,11.11111111,80.55555556,8.333333333,83.33333333,0,75,25,100,0,100,0,100,0,77.77777778,0,85.71428571,14.28571429,100,0,50,16.66666667
152002344,4,5,4,3,4,3,1,1,5,4,5,1,4,5,2,4,4,5,5,2,1,4,2,1,3,2,4,3,4,4,4,3,5,4,2,4,2,4,4,5,2,4,4,5,2,4,2,2,4,1,12/10/13 21:41,77.77777778,11.11111111,83.33333333,5.555555556,66.66666667,0,100,0,90,0,100,0,57.14285714,0,88.88888889,11.11111111,71.42857143,14.28571429,57.14285714,14.28571429,100,0
150000650,5,4,4,1,5,4,2,2,1,5,1,4,4,2,4,2,2,4,4,1,2,1,2,2,4,5,4,1,2,2,4,5,3,1,4,4,4,5,5,4,4,1,1,1,4,2,2,5,4,2,12/10/13 23:09,42.22222222,55.55555556,36.11111111,61.11111111,33.33333333,66.66666667,25,75,70,30,100,0,57.14285714,42.85714286,44.44444444,55.55555556,42.85714286,57.14285714,42.85714286,57.14285714,16.66666667,66.66666667
146008535,5,2,2,2,3,2,2,4,2,2,2,5,5,5,2,4,2,2,5,2,2,1,4,5,4,5,5,2,5,5,5,1,5,4,1,5,2,1,2,2,4,2,1,5,2,4,4,1,4,2,12/10/13 23:10,53.33333333,46.66666667,55.55555556,44.44444444,66.66666667,33.33333333,50,50,60,40,25,75,28.57142857,71.42857143,77.77777778,22.22222222,85.71428571,14.28571429,28.57142857,71.42857143,50,50
153000426,2,3,4,3,5,3,2,2,3,4,3,2,4,2,2,2,4,4,5,3,2,3,1,1,3,3,4,3,2,2,4,3,4,4,1,4,2,2,4,4,2,3,2,3,3,3,1,1,3,2,12/10/13 23:49,55.55555556,8.888888889,58.33333333,11.11111111,50,16.66666667,75,25,70,10,100,0,57.14285714,0,55.55555556,0,85.71428571,0,71.42857143,0,33.33333333,16.66666667
151008481,4,2,3,2,4,2,3,3,4,1,2,2,3,5,2,2,4,3,4,2,2,2,4,3,4,4,4,3,2,4,4,2,4,4,2,3,2,3,2,4,2,2,2,3,4,2,2,2,3,2,12/11/13 0:22,44.44444444,33.33333333,44.44444444,30.55555556,16.66666667,33.33333333,50,25,70,0,75,0,57.14285714,14.28571429,33.33333333,33.33333333,57.14285714,0,42.85714286,28.57142857,33.33333333,50
152000767,3,3,4,3,3,1,4,4,3,4,3,2,4,3,4,4,3,2,3,3,2,3,3,3,3,4,4,1,2,2,4,3,4,2,1,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,12/11/13 1:05,22.22222222,17.77777778,22.22222222,22.22222222,33.33333333,33.33333333,0,25,20,40,25,25,28.57142857,14.28571429,33.33333333,11.11111111,14.28571429,28.57142857,28.57142857,14.28571429,16.66666667,16.66666667
141006572,4,3,4,2,4,2,2,2,3,3,4,2,4,4,2,3,3,4,4,2,2,2,2,2,2,2,4,2,3,4,4,2,4,3,2,4,2,2,2,3,2,3,2,4,3,4,2,2,4,2,12/11/13 1:33,66.66666667,13.33333333,69.44444444,11.11111111,33.33333333,33.33333333,50,25,80,10,75,0,71.42857143,14.28571429,88.88888889,0,100,0,85.71428571,14.28571429,50,0
149008859,5,1,1,1,1,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,3,3,2,1,3,3,4,2,4,3,3,3,4,2,4,3,3,3,3,3,3,3,3,3,3,3,12/11/13 3:00,8.888888889,22.22222222,5.555555556,25,0,33.33333333,0,0,0,10,0,0,0,42.85714286,11.11111111,11.11111111,14.28571429,57.14285714,0,57.14285714,16.66666667,16.66666667
152005172,4,2,3,4,4,4,3,4,4,4,2,5,5,1,1,2,3,5,5,2,3,2,1,1,2,1,5,3,3,4,4,2,5,4,1,5,3,1,5,3,2,3,3,4,5,5,1,1,2,3,12/11/13 10:47,55.55555556,20,52.77777778,19.44444444,66.66666667,16.66666667,75,0,50,10,75,0,42.85714286,14.28571429,66.66666667,11.11111111,42.85714286,14.28571429,42.85714286,42.85714286,33.33333333,33.33333333
151002008,4,3,5,3,4,2,3,3,4,5,4,5,3,5,1,5,3,3,4,4,3,5,4,5,3,5,4,5,5,5,5,4,3,4,5,4,5,4,4,4,5,4,0,3,3,4,2,5,4,3,12/11/13 11:26,40.90909091,31.81818182,45.71428571,22.85714286,66.66666667,0,66.66666667,33.33333333,70,0,75,0,57.14285714,14.28571429,44.44444444,33.33333333,28.57142857,42.85714286,28.57142857,42.85714286,33.33333333,0
153002270,3,2,2,1,4,4,1,2,3,3,1,5,2,4,4,2,3,3,4,2,4,2,2,2,2,2,3,3,1,4,4,2,5,2,3,3,4,2,3,4,2,4,1,2,2,3,3,2,3,4,12/11/13 11:26,33.33333333,42.22222222,33.33333333,41.66666667,0,66.66666667,25,50,30,30,50,0,42.85714286,28.57142857,44.44444444,22.22222222,42.85714286,57.14285714,42.85714286,28.57142857,16.66666667,66.66666667
145000293,5,3,2,2,5,3,4,3,2,4,3,4,5,1,1,5,3,3,5,2,2,1,1,4,3,2,4,4,4,4,4,1,3,4,3,4,5,1,2,2,3,2,4,4,3,4,3,2,3,4,12/11/13 13:11,48.88888889,24.44444444,47.22222222,25,83.33333333,16.66666667,75,0,50,20,25,25,14.28571429,42.85714286,77.77777778,11.11111111,28.57142857,57.14285714,0,57.14285714,33.33333333,0
152002280,4,4,4,2,3,2,3,2,3,2,4,2,4,4,4,2,3,4,3,1,2,5,3,3,3,2,4,2,3,4,4,3,3,3,1,4,2,2,3,3,3,2,4,4,4,4,2,2,4,2,12/11/13 14:42,55.55555556,15.55555556,55.55555556,16.66666667,33.33333333,50,50,0,60,20,50,0,42.85714286,14.28571429,88.88888889,11.11111111,57.14285714,14.28571429,42.85714286,14.28571429,50,0
151000862,4,3,4,4,3,3,2,3,4,3,4,2,4,3,2,3,4,4,3,2,3,4,3,3,3,1,3,2,4,4,4,2,4,4,2,4,3,3,4,3,2,4,3,4,4,3,2,2,4,3,12/11/13 14:48,57.77777778,6.666666667,55.55555556,5.555555556,66.66666667,16.66666667,75,0,50,10,50,0,14.28571429,14.28571429,55.55555556,0,28.57142857,0,42.85714286,14.28571429,83.33333333,0
152001447,2,3,5,4,5,1,2,2,3,3,3,2,5,1,1,4,5,5,3,4,2,4,2,1,4,1,5,3,2,5,4,3,5,5,1,5,5,1,4,3,1,2,0,5,5,4,1,1,5,1,12/11/13 14:50,72.72727273,11.36363636,74.28571429,11.42857143,83.33333333,0,100,0,70,0,50,0,57.14285714,14.28571429,88.88888889,11.11111111,85.71428571,14.28571429,85.71428571,14.28571429,50,16.66666667
150008341,4,1,3,1,1,4,5,4,4,2,1,3,1,5,2,1,1,3,5,1,3,2,3,3,2,3,1,1,1,3,4,2,3,2,3,2,2,2,3,3,4,4,2,3,2,2,3,5,2,5,12/11/13 14:56,17.77777778,53.33333333,16.66666667,55.55555556,0,100,0,100,20,30,25,0,14.28571429,42.85714286,22.22222222,55.55555556,42.85714286,42.85714286,14.28571429,42.85714286,0,66.66666667
149009203,3,2,2,1,4,2,1,4,5,5,5,5,2,5,1,4,5,5,5,4,2,2,1,5,3,3,4,1,2,3,4,4,3,3,4,1,4,3,2,4,3,3,4,2,1,1,1,3,4,5,12/11/13 15:22,33.33333333,44.44444444,38.88888889,33.33333333,16.66666667,66.66666667,25,25,70,20,100,0,42.85714286,42.85714286,33.33333333,22.22222222,42.85714286,42.85714286,42.85714286,28.57142857,33.33333333,50
151007493,2,3,5,4,4,3,2,2,4,3,3,4,3,3,1,4,3,4,3,3,3,4,2,2,1,1,4,3,3,3,4,1,5,4,1,2,1,1,0,3,2,3,2,3,2,4,2,3,4,1,12/11/13 15:49,53.33333333,11.11111111,52.77777778,8.333333333,50,16.66666667,50,50,50,0,50,0,57.14285714,0,55.55555556,0,85.71428571,0,71.42857143,14.28571429,16.66666667,0
150004061,2,3,3,1,4,2,3,2,4,4,3,1,4,4,3,3,4,3,4,4,2,4,2,4,3,3,4,3,4,4,4,4,5,4,2,4,1,2,4,4,3,2,3,3,5,3,2,2,4,3,12/11/13 16:41,51.11111111,15.55555556,52.77777778,8.333333333,50,16.66666667,50,0,60,0,75,0,42.85714286,14.28571429,66.66666667,11.11111111,42.85714286,14.28571429,57.14285714,14.28571429,50,0
151003305,5,4,4,1,2,5,4,5,3,1,1,5,5,5,3,0,1,4,2,5,4,3,4,5,0,4,5,1,2,2,4,1,3,2,4,3,4,5,4,1,5,2,1,3,3,4,2,3,3,5,12/11/13 17:57,18.60465116,60.46511628,17.64705882,64.70588235,20,60,0,75,20,60,50,50,16.66666667,83.33333333,33.33333333,44.44444444,0,85.71428571,16.66666667,83.33333333,16.66666667,50
150008512,5,4,3,5,5,5,4,3,5,3,5,5,3,5,4,4,4,4,2,5,3,1,3,5,5,2,3,1,4,4,4,3,5,4,5,3,4,2,2,1,2,1,4,5,5,5,5,2,2,5,12/11/13 18:12,40,44.44444444,47.22222222,41.66666667,50,16.66666667,75,0,20,70,25,75,0,100,44.44444444,22.22222222,14.28571429,85.71428571,0,100,100,0
150004813,3,1,3,3,3,4,3,3,4,5,2,5,3,5,2,3,2,2,2,3,3,4,3,4,3,3,5,1,1,4,4,3,2,2,3,3,4,3,3,3,2,3,1,1,3,3,4,3,3,2,12/11/13 18:32,13.33333333,40,13.88888889,44.44444444,0,33.33333333,25,50,30,40,0,75,14.28571429,57.14285714,11.11111111,0,28.57142857,42.85714286,0,57.14285714,0,100
148000116,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12/11/13 18:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153000069,4,4,3,2,2,2,2,3,3,4,3,3,2,3,3,3,5,2,3,4,2,3,4,3,2,4,3,3,3,3,4,1,3,3,2,3,4,2,3,4,3,3,3,4,3,2,2,2,3,3,12/11/13 18:51,28.88888889,20,30.55555556,19.44444444,0,33.33333333,0,0,30,10,50,25,57.14285714,0,33.33333333,33.33333333,42.85714286,14.28571429,57.14285714,14.28571429,50,0
150006036,4,3,4,3,4,4,2,2,3,2,2,3,3,2,4,3,3,4,4,4,3,3,3,3,3,4,4,5,2,3,4,2,3,4,3,4,4,3,4,4,3,4,4,3,4,4,2,4,2,4,12/11/13 19:15,35.55555556,24.44444444,33.33333333,27.77777778,50,0,75,0,50,30,100,0,42.85714286,28.57142857,33.33333333,33.33333333,14.28571429,57.14285714,28.57142857,28.57142857,0,33.33333333
152001381,1,3,5,4,0,5,4,4,5,4,5,3,5,4,2,5,3,5,5,3,3,5,3,4,5,1,5,4,5,5,4,1,4,5,1,4,5,2,4,4,3,5,0,5,5,5,3,1,5,3,12/11/13 20:52,63.63636364,15.90909091,65.71428571,14.28571429,100,0,66.66666667,0,70,0,75,0,28.57142857,42.85714286,88.88888889,0,28.57142857,57.14285714,14.28571429,57.14285714,66.66666667,0
151005126,3,2,4,3,2,4,4,1,2,3,4,3,3,4,3,2,3,4,2,2,4,4,2,3,0,3,2,3,4,4,4,2,2,4,2,3,4,5,5,4,3,2,1,2,3,4,5,5,3,2,12/11/13 22:09,34.09090909,36.36363636,22.85714286,42.85714286,16.66666667,16.66666667,25,25,40,30,50,50,33.33333333,33.33333333,11.11111111,55.55555556,14.28571429,57.14285714,0,50,33.33333333,50
150007464,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12/11/13 23:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152009219,2,3,3,3,4,3,3,4,2,3,3,3,3,3,4,2,3,4,4,1,3,3,3,3,2,3,3,4,3,2,4,3,3,4,3,3,4,2,3,4,3,2,3,4,4,3,3,3,3,3,12/12/13 0:41,26.66666667,11.11111111,25,13.88888889,33.33333333,16.66666667,25,0,40,20,75,0,42.85714286,0,11.11111111,11.11111111,14.28571429,28.57142857,28.57142857,0,16.66666667,0
152000628,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12/12/13 1:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152007408,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,12/12/13 10:08,52.27272727,47.72727273,57.14285714,42.85714286,100,0,66.66666667,33.33333333,60,40,75,25,28.57142857,71.42857143,55.55555556,44.44444444,0,100,0,100,100,0
151002559,5,5,5,5,5,5,1,1,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,4,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,12/12/13 12:09,54.54545455,45.45454545,60,40,83.33333333,16.66666667,66.66666667,33.33333333,50,50,75,25,14.28571429,85.71428571,55.55555556,44.44444444,14.28571429,85.71428571,28.57142857,71.42857143,100,0
151003455,5,5,5,2,5,5,3,3,5,2,2,5,3,5,3,3,3,4,2,3,4,3,4,5,5,4,5,2,3,3,4,2,4,4,4,4,4,2,4,3,3,3,2,3,2,4,4,2,4,4,12/12/13 13:29,26.66666667,44.44444444,27.77777778,41.66666667,33.33333333,33.33333333,50,25,20,50,25,50,0,85.71428571,55.55555556,22.22222222,14.28571429,57.14285714,0,85.71428571,33.33333333,16.66666667
151004589,4,4,4,3,5,3,1,2,3,3,3,3,4,4,3,4,3,3,3,3,2,4,1,4,3,1,4,3,2,5,3,1,5,4,3,5,3,2,3,4,1,3,4,5,3,3,3,1,4,2,12/12/13 13:43,51.11111111,8.888888889,52.77777778,8.333333333,66.66666667,0,100,0,50,0,25,0,28.57142857,14.28571429,77.77777778,0,42.85714286,14.28571429,14.28571429,28.57142857,50,16.66666667
151005707,4,3,4,1,4,4,2,3,3,2,4,2,4,4,3,2,2,4,3,3,3,2,1,1,3,4,2,1,2,3,4,3,3,2,1,3,2,1,3,2,4,3,3,4,4,3,2,1,3,4,12/12/13 14:07,33.33333333,33.33333333,30.55555556,36.11111111,16.66666667,66.66666667,0,50,20,30,50,25,28.57142857,57.14285714,33.33333333,22.22222222,57.14285714,28.57142857,57.14285714,28.57142857,33.33333333,33.33333333
153003228,4,5,5,3,4,3,2,2,4,4,4,3,5,4,1,3,4,4,5,3,2,2,3,2,3,3,4,3,3,4,4,4,4,4,3,3,3,3,4,4,3,3,2,3,2,3,2,2,3,2,12/12/13 14:37,42.22222222,15.55555556,50,5.555555556,33.33333333,0,25,25,80,0,100,0,57.14285714,0,44.44444444,0,57.14285714,0,42.85714286,14.28571429,66.66666667,0
150007918,4,3,4,3,4,2,2,3,4,4,2,3,4,4,2,3,3,3,4,3,2,4,2,4,4,2,4,4,0,4,4,3,3,2,2,4,4,2,2,3,3,3,2,3,4,4,2,2,4,3,12/12/13 15:58,47.72727273,20.45454545,45.71428571,20,50,16.66666667,25,50,70,0,50,0,42.85714286,28.57142857,88.88888889,0,57.14285714,28.57142857,42.85714286,42.85714286,0,20
151004873,4,4,3,3,5,3,3,3,4,3,5,2,5,4,3,5,4,5,4,4,3,4,2,2,4,2,3,5,4,4,4,3,5,5,3,4,2,3,2,4,1,3,3,4,4,4,2,1,4,2,12/12/13 16:55,62.22222222,11.11111111,69.44444444,5.555555556,83.33333333,0,75,0,80,0,100,0,71.42857143,14.28571429,55.55555556,0,42.85714286,0,42.85714286,28.57142857,100,0
150009967,1,5,2,4,5,2,1,2,2,5,2,1,5,2,1,4,5,4,5,1,1,2,2,4,4,1,5,5,5,5,4,2,5,4,1,4,5,1,2,4,1,4,0,5,2,5,2,1,5,1,12/12/13 16:58,84.09090909,15.90909091,88.57142857,11.42857143,100,0,100,0,100,0,100,0,71.42857143,28.57142857,100,0,71.42857143,28.57142857,71.42857143,28.57142857,83.33333333,16.66666667
145004573,4,2,4,2,5,3,2,3,3,3,1,3,4,1,2,2,4,3,2,3,3,5,3,3,3,1,4,4,1,5,4,5,4,4,2,4,3,3,3,4,2,2,2,3,3,3,2,4,4,2,12/12/13 17:41,44.44444444,24.44444444,44.44444444,27.77777778,66.66666667,33.33333333,75,25,70,10,50,25,57.14285714,0,44.44444444,22.22222222,42.85714286,0,28.57142857,14.28571429,33.33333333,50
150002819,4,2,4,2,3,4,2,2,4,4,2,4,4,4,2,3,3,4,4,0,3,3,3,4,3,3,3,1,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12/12/13 17:59,13.63636364,22.72727273,13.88888889,22.22222222,16.66666667,33.33333333,0,0,30,10,50,0,0,42.85714286,11.11111111,0,28.57142857,28.57142857,14.28571429,57.14285714,0,33.33333333
152000729,3,4,3,4,4,3,2,3,2,4,3,3,4,4,2,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,3,4,3,3,2,2,4,4,3,4,3,2,2,4,4,1,3,4,3,12/12/13 19:18,44.44444444,24.44444444,47.22222222,22.22222222,66.66666667,16.66666667,0,75,70,10,75,0,28.57142857,14.28571429,44.44444444,33.33333333,42.85714286,14.28571429,28.57142857,14.28571429,50,16.66666667
153005040,5,4,3,3,3,2,2,0,4,5,4,2,4,2,2,3,4,4,5,4,3,4,2,2,4,4,4,3,4,4,4,4,0,4,2,4,3,3,4,4,3,4,2,4,3,4,2,2,4,3,12/12/13 19:42,61.36363636,15.90909091,65.71428571,11.42857143,50,0,50,25,70,0,100,0,57.14285714,14.28571429,66.66666667,11.11111111,57.14285714,0,71.42857143,28.57142857,100,0
152006969,5,4,3,3,5,4,3,2,5,4,3,3,4,4,2,3,4,4,4,3,3,4,4,2,4,2,4,2,3,4,4,3,4,4,2,4,3,3,4,4,2,4,2,4,4,3,2,2,3,2,12/13/13 0:22,51.11111111,17.77777778,55.55555556,13.88888889,50,16.66666667,75,25,70,10,100,0,57.14285714,42.85714286,55.55555556,0,42.85714286,14.28571429,28.57142857,42.85714286,66.66666667,0
