ID,QC1,QC2,QC3,QC4,QC5,QC6,QC7,QC8,QC9,QC10,QC11,QC12,QC13,QC14,QC15,QC16,QC17,QC18,QC19,QC20,QC21,QC22,QC23,QC24,QC25,QC26,QC27,QC28,QC29,QC30,QC31,QC32,QC33,QC34,QC35,QC36,QC37,QC38,QC39,QC40,QC41,QC42,QC43,QC44,QC45,QC46,QC47,QC48,QC49,QC50,QCTIME
150007073,4,4,5,2,4,2,2,1,4,5,3,3,2,4,4,1,2,4,5,3,3,5,2,4,4,2,3,2,2,4,4,4,4,3,2,4,4,1,1,3,4,5,3,5,4,4,2,1,3,2,9/9/2013 4:37:38 PM
152009296,5,4,4,5,5,4,3,3,3,4,4,3,5,4,4,4,4,4,5,5,5,5,2,3,3,2,4,3,4,4,1,3,4,3,4,3,1,1,3,0,3,5,2,4,4,4,3,1,3,2,9/9/2013 4:52:02 PM
153005015,3,5,5,4,4,1,3,3,2,4,4,3,5,4,1,4,4,4,4,3,2,5,3,2,0,1,5,4,4,5,4,4,5,4,2,5,5,1,5,4,1,5,0,4,4,4,2,1,5,1,9/9/2013 4:52:30 PM
151007479,3,5,5,5,5,3,3,3,2,4,5,3,5,4,1,4,4,5,5,2,2,4,1,2,4,2,5,5,5,5,4,4,5,5,2,5,5,1,2,4,1,5,0,5,3,5,1,1,4,1,9/9/2013 4:52:40 PM
152006585,3,3,4,2,5,3,4,5,3,4,3,4,4,5,3,3,3,4,5,0,2,4,3,3,4,2,4,3,2,4,4,4,3,3,2,3,3,2,4,3,3,3,2,2,4,2,2,2,4,2,9/9/2013 5:12:44 PM
150008707,4,1,3,1,3,3,4,3,4,1,1,4,4,3,2,1,2,3,3,3,4,4,3,5,3,4,5,3,2,4,4,4,3,2,3,3,3,2,4,3,2,1,1,2,3,3,2,3,3,2,9/9/2013 5:12:48 PM
153000016,1,4,4,3,3,4,2,4,4,3,3,2,4,3,4,4,4,3,5,3,3,3,1,3,3,2,2,3,4,3,4,1,4,4,2,4,2,2,4,3,1,1,2,4,2,3,3,2,3,3,9/9/2013 5:21:31 PM
151002424,4,4,4,2,4,1,3,3,4,2,4,4,5,5,2,2,4,5,5,3,2,2,2,4,5,1,5,5,2,2,4,3,4,2,2,4,4,2,4,4,4,4,1,1,2,0,2,2,4,1,9/9/2013 5:29:08 PM
150008512,4,5,5,5,3,4,5,3,5,4,5,3,4,4,3,5,5,5,5,4,1,4,0,3,0,0,5,3,4,4,4,2,5,5,3,5,5,2,3,3,1,5,0,5,5,5,3,1,5,3,9/9/2013 6:05:18 PM
152001067,5,4,4,2,2,3,3,3,4,3,2,4,4,5,2,1,3,3,2,3,4,4,3,4,4,2,4,1,2,3,4,2,3,2,2,2,3,4,3,2,4,2,3,3,2,2,3,3,3,3,9/9/2013 6:26:48 PM
152007132,4,3,4,3,5,1,2,4,5,3,3,2,4,0,2,5,4,3,3,3,2,3,4,2,2,1,4,4,4,0,4,1,5,4,1,3,1,1,3,3,2,3,4,4,3,3,3,1,1,2,9/9/2013 6:29:02 PM
140004274,4,5,4,2,3,4,3,3,4,4,4,4,5,5,1,1,3,4,4,1,4,3,2,5,5,2,4,3,1,4,4,3,4,3,2,4,4,2,3,4,2,2,1,4,4,3,2,3,3,3,9/9/2013 6:35:09 PM
153001854,2,3,4,3,4,2,2,3,2,3,2,3,5,4,2,4,3,4,3,2,2,4,2,4,3,2,3,4,2,4,5,1,5,5,3,4,2,3,3,4,2,2,4,2,3,4,2,3,2,2,9/9/2013 6:40:31 PM
151003202,4,2,5,3,4,2,3,4,2,3,2,3,5,4,5,4,1,5,5,1,2,3,3,1,3,1,5,3,3,5,4,3,5,5,1,5,5,1,3,4,3,4,0,4,3,5,1,1,3,3,9/9/2013 6:50:54 PM
151007489,4,3,4,3,5,2,2,4,4,1,1,3,2,5,1,1,2,3,3,2,4,3,3,4,4,2,2,1,1,3,4,3,3,4,2,4,3,3,4,3,5,2,1,3,3,4,3,5,3,4,9/9/2013 7:13:42 PM
151004576,3,5,4,2,3,4,3,2,3,4,4,4,5,5,5,5,4,4,3,3,1,3,2,3,4,2,3,1,2,4,4,1,3,3,2,4,5,2,4,3,1,2,2,5,4,4,5,2,5,3,9/9/2013 7:27:07 PM
151005126,3,5,1,5,3,2,4,3,4,2,4,3,5,5,4,4,5,3,5,4,1,1,4,2,4,1,5,5,5,5,4,4,5,4,1,4,5,3,3,4,2,1,0,3,1,3,3,2,4,2,9/9/2013 8:13:16 PM
145006848,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,9/9/2013 8:28:09 PM
153001629,2,5,4,3,4,2,3,1,3,5,4,3,5,3,2,3,5,5,4,2,1,4,1,2,3,3,4,4,3,3,4,1,5,4,1,5,1,1,3,5,1,3,3,5,2,5,1,1,4,1,9/9/2013 8:56:38 PM
150007350,3,3,3,2,4,3,3,3,4,4,3,4,2,5,3,2,3,2,3,3,3,4,4,3,3,1,2,2,2,3,4,2,3,2,3,2,3,4,3,4,3,2,3,3,3,3,3,3,3,3,9/9/2013 9:02:39 PM
153000422,4,4,4,3,3,3,4,3,4,5,5,4,0,5,4,4,4,4,4,4,2,4,4,4,4,2,4,3,4,5,4,3,5,4,3,4,3,3,4,4,3,1,3,4,0,4,3,3,4,2,9/9/2013 9:28:39 PM
151006904,5,3,1,1,5,3,1,2,3,5,1,5,3,5,2,5,3,1,4,2,4,3,5,5,5,2,3,3,3,1,4,2,3,1,5,1,2,3,3,3,3,2,1,4,5,2,5,2,5,2,9/9/2013 9:31:27 PM
153004702,4,3,3,2,3,4,3,3,3,3,2,4,3,3,3,2,3,3,1,3,3,2,1,4,4,3,3,2,2,3,4,3,4,2,3,3,3,3,3,1,3,3,1,3,3,3,4,3,3,4,9/9/2013 9:47:52 PM
149006625,3,4,4,3,5,3,3,3,3,4,2,3,3,5,3,4,2,2,3,3,4,4,3,3,4,3,3,4,3,3,3,3,2,4,3,3,3,4,4,3,3,3,2,3,3,2,3,3,3,3,9/9/2013 10:07:12 PM
151000229,4,3,4,2,3,5,1,3,4,2,2,4,4,5,1,3,2,5,4,1,2,5,4,3,4,3,5,2,2,4,4,4,3,3,2,3,3,2,1,3,1,4,3,3,1,4,3,1,4,4,9/9/2013 10:15:52 PM
152009078,4,5,3,4,5,5,3,3,3,5,5,3,5,5,3,5,4,4,5,3,3,4,1,5,5,3,5,3,4,3,1,3,5,4,2,4,2,1,5,3,3,3,3,4,3,3,3,1,4,3,9/9/2013 10:27:40 PM
152009754,4,3,5,5,4,2,2,2,3,4,4,3,5,5,2,3,4,5,3,2,4,4,2,2,4,2,5,4,4,4,4,2,4,4,2,5,5,2,2,4,2,4,4,2,4,4,2,2,4,1,9/9/2013 10:28:46 PM
154002580,3,3,5,1,2,1,2,5,4,4,2,5,4,4,1,3,3,5,5,1,2,4,1,5,2,1,4,4,4,5,4,1,3,5,1,5,1,1,3,4,2,3,2,5,4,5,1,1,5,1,9/9/2013 11:01:32 PM
150008539,3,3,4,4,4,3,2,2,3,2,2,3,4,5,3,4,4,4,5,3,2,3,2,3,3,5,4,2,2,4,4,1,3,4,3,4,3,2,4,4,2,4,4,3,3,4,3,2,4,3,9/9/2013 11:18:11 PM
144007661,5,2,4,1,3,3,5,3,3,5,0,5,3,5,5,1,1,2,1,1,5,3,3,5,3,3,3,1,1,1,5,3,3,1,4,1,1,5,3,1,3,1,1,3,1,1,5,3,3,5,9/10/2013 12:30:58 AM
150005872,4,5,5,2,2,1,1,1,5,3,5,2,3,4,4,4,5,5,5,3,1,3,1,5,4,2,5,2,4,4,4,5,5,4,1,4,1,2,4,5,3,1,1,4,2,5,3,1,5,3,9/10/2013 12:32:10 AM
151002450,5,3,5,2,4,5,2,3,4,2,2,5,4,5,5,4,1,2,5,3,5,5,1,5,5,4,5,2,1,5,4,3,4,4,2,2,3,2,2,2,3,1,1,2,1,1,5,3,2,5,9/10/2013 1:13:02 AM
151004466,2,4,5,3,2,1,4,2,4,1,4,1,2,5,2,2,4,4,4,2,2,2,2,2,2,1,4,1,2,4,4,2,4,4,2,4,2,2,3,4,2,2,2,5,3,4,2,3,4,2,9/10/2013 1:14:45 AM
150003567,4,2,5,1,2,1,4,3,3,2,4,3,4,5,3,1,4,3,5,4,3,2,4,3,2,1,5,1,4,4,4,5,4,2,2,2,2,2,4,4,5,3,1,3,2,4,2,2,4,2,9/10/2013 1:32:56 AM
152001589,1,3,2,4,5,1,2,3,2,4,3,1,5,2,3,5,3,4,5,2,3,5,2,2,3,3,5,5,4,4,4,3,3,4,1,3,4,3,5,5,1,4,3,3,3,4,1,1,3,1,9/10/2013 1:41:11 AM
149008859,3,4,4,4,4,2,2,4,4,4,4,1,4,4,2,4,4,4,4,3,3,3,2,2,2,2,4,4,4,4,4,4,4,4,2,4,2,2,2,4,2,4,4,4,3,4,2,2,4,2,9/10/2013 2:25:29 AM
150008530,4,2,5,4,5,3,2,2,3,5,4,2,2,5,2,5,4,4,3,3,4,5,2,0,2,2,4,3,3,4,4,4,3,4,2,4,4,4,2,4,2,4,4,4,4,4,2,2,4,3,9/10/2013 6:32:08 AM
152004668,3,4,5,4,3,3,1,2,5,5,5,4,5,1,1,5,3,4,5,2,1,4,3,1,2,1,5,3,5,5,4,1,5,5,1,5,2,1,3,4,1,5,4,5,5,4,1,1,5,1,9/10/2013 7:47:40 AM
152006552,4,4,4,1,4,4,4,3,4,4,3,2,5,5,4,2,4,4,5,3,3,5,2,4,4,1,5,1,2,4,4,2,3,2,2,3,3,2,3,4,5,4,2,4,4,4,1,1,4,4,9/10/2013 9:53:17 AM
146009297,3,4,4,3,4,1,2,1,3,4,3,4,5,5,2,5,4,4,3,1,1,3,2,4,3,2,4,4,4,5,4,1,5,4,1,5,5,1,3,4,2,5,0,5,5,5,1,1,5,1,9/10/2013 9:56:15 AM
150004282,3,4,5,2,3,1,2,4,5,3,4,2,4,2,2,3,4,5,4,3,2,3,2,1,4,1,5,4,2,5,4,2,5,3,1,3,1,1,4,3,4,3,1,4,4,4,1,1,5,1,9/10/2013 10:13:29 AM
152002443,4,3,4,3,4,3,2,2,4,5,5,2,4,5,2,3,3,4,4,2,2,4,2,2,3,2,4,3,4,4,4,1,3,4,2,4,2,2,3,4,2,3,4,4,4,3,3,2,4,3,9/10/2013 10:35:30 AM
154009503,4,5,5,4,3,3,1,4,2,4,5,2,5,4,1,4,4,4,5,2,1,2,1,2,4,2,4,5,5,5,4,1,5,5,3,4,2,2,3,4,1,2,4,5,3,5,1,1,5,1,9/10/2013 12:02:30 PM
150009727,3,4,4,4,5,2,2,3,4,5,4,3,5,5,4,4,4,5,5,5,3,4,2,3,4,3,5,4,4,5,4,3,4,4,3,5,2,2,5,5,1,4,4,5,2,4,1,1,5,1,9/10/2013 12:02:35 PM
152004533,3,4,4,4,4,2,2,3,4,4,4,1,4,1,1,5,3,4,5,2,2,4,2,1,2,2,4,4,4,4,3,1,4,4,1,4,2,2,2,4,1,4,4,4,3,4,2,2,4,1,9/10/2013 12:19:26 PM
145001289,5,5,5,5,5,1,1,1,5,5,5,1,5,1,1,5,5,5,5,5,1,5,1,1,1,1,5,5,5,5,1,5,5,5,1,5,5,1,5,5,1,5,0,5,1,5,1,1,5,1,9/10/2013 12:22:45 PM
153001065,3,2,4,3,3,3,2,2,5,2,3,2,4,5,2,4,3,4,3,2,4,3,2,3,3,2,3,3,4,4,4,3,4,4,2,4,2,2,3,4,3,4,3,4,4,3,2,4,4,3,9/10/2013 1:40:35 PM
154000118,2,2,4,2,4,2,2,3,3,4,3,2,5,4,2,3,4,4,2,2,2,3,2,2,2,2,4,3,2,4,4,2,4,4,2,4,2,1,3,4,2,3,2,4,2,3,2,2,3,2,9/10/2013 2:02:52 PM
150004698,4,3,4,2,4,2,2,2,4,3,2,3,4,4,1,2,2,2,4,2,2,3,4,3,3,2,4,3,2,4,4,2,4,2,2,4,2,2,2,3,2,2,2,4,4,4,3,2,3,2,9/10/2013 2:11:22 PM
151006625,1,3,3,2,4,3,2,3,4,3,5,1,1,3,4,5,3,3,5,5,2,3,4,1,3,2,3,2,3,3,4,4,3,3,2,3,3,3,4,4,3,4,1,3,2,3,2,3,2,1,9/10/2013 2:59:28 PM
151006625,1,3,3,2,4,3,2,3,4,3,5,1,1,3,4,5,3,3,5,5,2,3,4,1,3,2,3,2,3,3,4,4,3,3,2,3,3,3,4,4,3,4,1,3,2,3,2,3,2,1,9/10/2013 2:59:37 PM
151003091,2,1,5,3,5,4,1,2,4,4,2,4,3,5,2,2,4,4,5,2,3,4,2,2,5,1,2,5,1,5,4,3,5,1,1,5,3,1,2,3,1,2,1,0,4,3,3,2,3,2,9/10/2013 3:17:10 PM
151002734,3,4,5,5,4,2,2,2,4,4,2,1,5,2,2,4,4,4,2,2,2,4,4,2,4,2,5,3,4,5,4,4,5,5,1,4,2,2,3,5,2,4,4,4,5,4,2,1,4,1,9/10/2013 3:21:51 PM
150005354,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9/10/2013 5:02:29 PM
150006156,3,5,4,4,3,2,2,2,4,4,4,3,5,2,2,3,4,4,5,2,2,2,2,2,2,1,5,3,4,4,4,4,4,5,1,4,1,1,2,5,2,5,3,4,3,5,1,1,4,2,9/10/2013 5:10:56 PM
150005354,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9/10/2013 5:24:19 PM
153007659,4,4,3,2,4,2,2,4,4,4,3,4,5,5,4,4,2,4,5,2,2,3,4,4,3,1,4,3,3,4,4,2,3,4,2,4,3,2,2,3,3,2,3,4,5,4,2,2,4,3,9/10/2013 6:19:03 PM
152007834,4,3,3,2,3,3,2,3,3,3,4,3,4,2,2,3,3,3,3,2,0,2,2,3,2,2,4,3,2,4,4,3,3,4,2,4,4,2,4,4,2,3,2,4,3,3,1,4,4,3,9/10/2013 6:34:41 PM
153000875,5,3,4,4,4,2,2,1,3,4,3,3,4,3,1,3,3,4,4,2,2,2,2,2,3,2,4,1,4,5,4,1,4,4,1,5,3,1,4,3,2,2,3,4,3,3,2,1,3,3,9/10/2013 6:35:23 PM
150008726,4,4,4,5,5,4,2,2,4,5,3,2,5,5,2,4,3,5,5,3,2,2,2,3,4,2,4,5,4,4,4,0,0,0,2,4,3,1,3,4,3,3,4,3,4,3,2,2,4,2,9/10/2013 8:03:46 PM
150008678,4,4,4,2,3,2,3,2,4,2,4,2,4,5,3,3,2,4,4,3,2,4,2,4,4,3,4,3,4,4,4,4,4,3,2,5,3,2,2,3,2,2,4,4,2,3,4,1,4,1,9/10/2013 8:44:47 PM
151001740,4,3,4,2,3,2,2,3,4,3,2,5,3,4,2,3,3,4,4,3,2,5,4,5,3,1,3,2,2,4,4,3,3,2,2,4,3,2,3,4,2,4,3,4,3,4,3,2,5,3,9/10/2013 9:55:32 PM
151009721,3,2,5,3,4,3,1,5,5,5,1,3,3,5,4,3,4,3,3,3,0,5,2,2,4,0,4,1,2,4,4,4,5,3,3,3,4,3,4,3,1,2,4,4,1,2,2,1,2,4,9/10/2013 10:31:31 PM
152009547,3,5,3,4,4,4,1,4,4,3,5,2,3,5,5,3,4,4,4,2,3,5,3,2,3,2,4,1,5,3,4,3,5,4,3,3,2,2,4,4,1,5,3,4,4,2,3,2,4,5,9/10/2013 10:32:41 PM
150008145,4,3,2,2,4,4,4,3,2,5,5,3,4,5,5,3,3,2,4,2,4,5,2,4,4,4,5,2,3,4,4,3,2,4,2,4,1,4,3,5,4,2,2,3,4,2,3,4,2,3,9/11/2013 12:05:29 AM
154000062,3,2,3,3,3,2,2,2,4,5,3,2,4,2,0,4,4,3,4,3,2,3,2,3,3,1,4,3,3,4,4,3,3,4,2,4,2,2,2,4,3,3,4,3,4,4,2,2,4,2,9/11/2013 12:05:59 AM
151005708,3,4,4,3,5,1,5,3,5,3,2,3,4,4,2,5,3,3,4,4,4,5,2,2,2,2,3,3,3,4,3,2,5,4,1,3,5,1,4,4,2,3,0,5,5,4,2,1,3,3,9/11/2013 2:45:38 AM
152005862,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/11/2013 10:18:58 AM
153000215,4,4,4,3,4,2,4,2,4,2,3,2,4,2,2,4,2,3,4,1,1,5,1,4,4,2,4,3,4,5,4,1,5,5,1,5,1,1,5,5,1,4,1,5,3,1,1,1,5,4,9/11/2013 10:21:45 AM
150002994,2,4,5,1,1,2,1,1,3,2,2,2,4,2,3,2,3,3,5,2,4,2,1,4,4,2,3,2,3,5,4,2,4,5,4,2,1,2,3,4,5,4,3,2,1,2,3,4,5,1,9/11/2013 11:34:59 AM
154000500,2,5,5,3,5,2,1,1,5,4,3,3,4,5,1,5,2,5,5,1,1,2,3,1,4,2,4,5,3,5,4,1,4,4,1,5,5,1,3,5,1,5,4,5,5,3,2,1,5,2,9/11/2013 12:50:24 PM
150007751,4,4,3,2,5,3,0,2,4,4,3,4,5,5,5,4,4,3,5,4,4,3,4,5,4,2,3,4,3,0,4,1,0,3,2,4,3,1,3,2,2,2,1,2,4,4,5,1,3,3,9/11/2013 1:01:47 PM
151000296,2,5,5,3,5,2,4,3,5,4,5,4,4,4,2,5,4,5,4,3,2,5,1,5,5,2,5,3,4,5,4,5,5,5,1,5,5,2,1,4,1,4,4,5,4,4,3,1,5,2,9/11/2013 2:25:28 PM
150005656,4,4,4,3,2,2,2,4,4,4,2,3,4,4,2,2,4,4,5,2,2,2,2,2,2,2,3,2,2,5,4,2,4,2,2,5,2,3,4,5,1,4,3,4,5,4,1,2,4,1,9/11/2013 4:41:55 PM
153002825,4,2,2,4,5,3,2,2,4,5,3,4,4,3,2,3,3,4,4,4,2,3,2,4,2,2,5,3,2,3,4,4,5,4,3,3,4,1,3,3,3,4,4,2,4,4,2,1,4,2,9/11/2013 5:05:38 PM
150001637,3,4,5,4,5,3,2,3,4,4,4,2,5,2,1,5,4,4,5,3,1,4,1,2,4,1,4,4,4,5,4,1,4,5,1,5,1,2,1,4,2,4,4,4,4,5,1,1,5,1,9/11/2013 5:09:47 PM
153005081,4,5,4,3,4,3,2,2,5,5,5,2,5,5,4,3,3,4,5,3,2,3,1,4,4,2,5,4,4,4,4,5,5,4,1,5,1,2,4,4,2,3,2,4,3,5,3,1,4,3,9/11/2013 5:58:05 PM
152004227,5,5,1,4,4,2,3,5,5,5,5,2,5,4,5,5,4,5,5,3,2,5,1,2,3,1,5,5,5,5,4,5,5,4,1,4,2,1,5,4,4,4,4,5,3,4,2,1,5,2,9/11/2013 6:44:20 PM
150009294,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,9/11/2013 8:21:59 PM
146001990,4,3,4,2,5,2,2,2,4,2,4,4,2,5,2,2,3,4,4,4,3,4,2,2,4,2,4,3,2,4,4,3,4,4,1,4,3,2,2,4,2,2,4,4,2,4,3,2,4,3,9/11/2013 8:30:27 PM
150003504,3,4,5,3,5,2,4,2,4,4,5,1,5,5,0,4,3,2,2,2,4,5,4,3,0,0,4,2,3,3,5,5,5,3,2,4,4,0,4,2,3,3,1,4,1,2,1,2,4,4,9/11/2013 8:32:04 PM
150006492,4,3,3,2,3,3,2,2,3,3,3,2,4,4,3,1,1,3,3,3,3,3,3,2,3,2,4,3,3,3,4,4,3,0,2,1,3,1,4,3,2,2,1,3,4,3,2,1,3,3,9/11/2013 9:06:33 PM
152000917,4,5,5,3,2,3,2,2,5,3,3,5,3,5,3,3,3,4,5,2,2,3,1,5,4,3,5,3,3,5,4,3,5,5,2,4,3,2,3,3,1,2,4,4,3,4,3,1,4,3,9/11/2013 9:25:37 PM
152002280,4,4,4,3,4,3,3,3,3,4,3,4,4,5,4,2,4,4,4,2,4,4,4,3,4,1,5,2,4,4,4,3,5,4,1,5,2,3,4,2,1,3,2,4,5,0,4,1,4,2,9/11/2013 9:39:23 PM
153000505,5,4,4,4,3,3,2,5,4,2,3,4,5,5,2,4,4,3,4,2,2,4,3,4,3,2,4,2,3,4,4,2,5,4,2,4,2,2,4,3,2,3,4,4,4,4,3,2,4,2,9/11/2013 11:10:12 PM
150005989,3,5,4,1,3,4,2,1,2,4,4,2,2,2,3,1,3,3,5,2,2,2,3,2,2,1,3,1,3,3,4,3,3,4,2,4,4,3,4,3,2,3,2,4,2,3,1,1,4,2,9/11/2013 11:22:46 PM
149002434,5,5,5,5,3,2,2,2,3,2,4,5,5,5,4,5,5,5,1,2,1,4,1,1,4,1,5,4,4,5,4,3,5,4,2,4,1,2,1,4,2,5,4,5,4,4,1,1,4,1,9/11/2013 11:45:50 PM
152004472,3,4,3,3,4,2,3,3,4,2,4,2,4,3,2,3,3,4,4,2,2,3,2,2,3,2,4,3,3,4,4,3,5,3,2,4,2,2,3,4,3,4,3,3,3,4,2,2,4,2,9/12/2013 10:33:35 AM
140008444,4,3,4,2,4,2,2,3,4,4,4,2,3,5,3,2,3,3,3,4,2,2,3,4,3,2,3,2,3,3,4,3,4,3,3,3,4,2,3,3,3,3,2,3,3,3,4,2,4,3,9/12/2013 10:37:15 AM
151003979,2,5,4,4,2,2,1,0,3,2,4,2,5,3,2,5,4,4,4,1,1,4,2,2,2,1,5,4,4,5,4,1,4,4,1,4,1,2,4,4,2,4,4,4,2,0,1,2,5,1,9/12/2013 11:14:49 AM
152005797,4,4,4,4,5,5,4,2,3,4,4,1,5,2,2,4,4,4,4,3,3,3,1,2,2,3,4,4,4,4,4,2,3,4,3,5,2,1,3,4,2,3,4,4,3,3,1,1,4,1,9/12/2013 11:15:07 AM
153004570,1,5,5,3,2,2,1,2,4,1,4,3,5,4,1,5,5,4,5,5,2,3,4,3,4,3,3,3,3,4,3,2,3,3,2,5,3,5,2,4,2,2,2,3,5,4,4,1,4,2,9/12/2013 11:32:36 AM
151003947,3,4,5,4,5,2,1,3,4,3,4,2,5,4,2,4,5,4,3,3,2,4,2,2,3,4,4,3,4,4,4,4,4,5,2,4,3,2,2,4,2,3,3,4,1,4,3,2,4,2,9/12/2013 1:12:32 PM
149009718,3,3,4,2,3,2,2,3,5,4,4,3,5,4,2,4,4,3,3,3,3,5,4,4,3,3,3,2,2,3,3,3,3,2,2,3,4,4,3,3,3,3,3,3,2,3,3,3,4,2,9/12/2013 2:54:57 PM
150001371,3,4,3,2,4,3,2,3,3,3,2,3,4,4,1,3,4,3,5,3,3,3,4,3,4,3,4,2,2,5,4,1,4,4,2,5,5,2,3,3,2,4,0,4,2,3,3,2,5,3,9/12/2013 3:01:30 PM
153000483,3,3,5,1,4,3,2,3,4,3,2,3,5,4,3,1,2,3,4,1,3,4,2,3,2,3,4,2,1,4,4,3,4,1,1,4,4,1,3,4,1,4,1,3,4,1,2,4,4,2,9/12/2013 3:49:03 PM
150007637,1,3,4,3,1,1,2,4,3,3,3,3,4,4,1,3,4,1,5,3,2,2,3,4,5,0,4,5,3,0,4,0,0,3,4,3,3,3,4,4,2,3,3,2,2,3,2,2,3,1,9/12/2013 4:04:40 PM
150007925,3,4,4,2,4,2,2,2,5,4,3,2,2,4,3,3,3,4,4,3,3,5,2,2,2,2,3,4,2,4,4,3,3,2,3,2,2,2,2,4,3,2,1,2,4,2,2,2,3,2,9/12/2013 5:21:01 PM
151001181,4,3,5,2,3,3,3,3,4,4,3,5,3,4,3,2,2,4,3,3,3,3,4,5,3,2,4,3,2,3,1,2,3,3,2,4,3,2,3,3,4,3,2,2,2,3,2,2,3,3,9/12/2013 5:39:54 PM
151001181,4,3,4,3,3,3,2,3,4,4,3,5,3,3,2,2,3,3,3,4,3,3,4,5,4,3,4,2,2,3,4,3,3,2,4,2,2,3,3,3,2,3,2,2,2,3,2,2,4,3,9/12/2013 5:46:42 PM
150008899,4,4,4,5,4,2,2,3,3,5,4,2,4,5,0,4,5,4,4,4,2,3,3,4,4,4,4,3,3,4,4,4,3,4,3,4,2,2,3,4,3,4,2,4,5,5,3,1,3,2,9/12/2013 6:20:52 PM
152000729,3,2,4,4,4,1,2,3,1,3,2,2,4,4,2,3,4,4,4,4,2,3,2,2,3,3,3,4,3,3,4,3,3,4,1,4,1,2,2,4,3,4,4,3,2,3,2,2,4,2,9/12/2013 8:02:59 PM
151002008,3,4,5,4,3,2,2,3,5,4,4,3,5,5,2,4,4,5,5,4,3,4,1,1,2,1,4,5,3,5,4,3,5,5,2,5,2,1,4,4,1,4,4,4,3,5,2,1,4,2,9/12/2013 8:15:39 PM
144009753,3,3,3,1,4,5,3,3,3,4,3,3,3,4,3,1,3,2,4,2,3,1,2,2,3,2,4,1,2,3,4,1,3,4,2,4,2,3,3,3,2,1,3,4,1,4,4,4,4,3,9/12/2013 8:58:54 PM
152007923,5,4,3,2,4,5,2,3,5,4,4,4,2,5,4,2,4,2,2,0,2,2,1,4,5,5,3,1,4,3,4,1,5,4,2,3,5,2,2,2,2,1,1,5,3,2,4,1,2,4,9/12/2013 9:16:40 PM
152002108,3,4,5,3,4,2,1,2,5,5,3,2,5,4,1,5,2,5,5,3,1,5,1,1,3,2,5,4,3,5,4,3,5,5,1,5,2,1,5,5,1,4,4,4,4,5,1,1,4,1,9/12/2013 9:52:33 PM
152004958,3,5,2,5,5,3,1,3,4,5,4,2,5,3,1,5,4,4,5,2,2,4,1,3,3,1,5,5,5,4,4,1,5,5,2,5,2,1,2,5,1,4,4,5,1,4,1,1,5,5,9/12/2013 9:54:49 PM
151002620,3,4,2,2,2,3,1,3,4,2,4,2,5,5,2,4,4,4,3,2,3,4,2,1,2,2,4,3,4,4,4,3,3,4,1,4,5,1,3,4,2,4,4,4,3,3,1,2,4,2,9/12/2013 10:25:03 PM
150009959,4,4,5,3,3,3,1,3,5,3,4,2,3,4,2,3,3,4,4,2,2,4,3,4,3,1,4,3,2,2,4,3,5,5,2,4,3,3,3,4,1,2,3,3,4,4,1,1,3,2,9/12/2013 10:41:16 PM
152006700,3,2,4,2,3,2,1,2,4,4,2,4,4,5,3,4,2,4,4,3,3,2,4,4,4,2,5,3,2,4,4,2,4,4,3,3,4,3,4,2,1,2,2,0,3,4,4,2,4,3,9/12/2013 11:06:41 PM
153002547,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9/13/2013 12:13:36 AM
150006017,2,4,4,4,4,2,2,2,2,4,5,1,5,3,2,4,5,5,5,2,1,4,1,1,2,2,5,4,4,4,4,2,5,4,2,4,1,2,2,4,1,2,4,4,4,4,1,1,5,1,9/13/2013 1:02:27 AM
,4,3,3,2,4,2,3,3,4,1,2,4,2,3,4,2,3,4,2,2,4,2,2,4,3,1,2,2,2,4,4,3,4,3,3,2,4,3,4,3,3,4,3,2,1,2,1,3,2,3,9/13/2013 7:20:53 AM
153001530,5,5,5,4,5,3,4,2,4,5,5,5,5,5,2,3,3,3,3,5,3,3,2,2,3,3,5,3,4,5,4,2,5,4,3,4,3,2,5,4,3,3,3,4,3,4,3,2,3,2,9/13/2013 11:24:44 AM
