ID,qp1,qp2,qp3,qp4,qp5,qp6,qp7,qp8,qp9,qp10,qp11,qp12,qp13,qp14,qp15,qp16,qp17,qp18,qp19,qp20,qp21,qp22,qp23,qp24,qp25,qp26,qp27,qp28,qp29,qp30,qp31,qp32,qp33,qp34,qp35,qp36,qp37,qp38,qp39,qp40,qp41,qp42,qpTIME
146000328,4,4,4,4,2,4,4,4,4,1,4,2,2,4,4,4,3,3,4,4,4,3,4,4,4,3,4,3,4,4,3,3,4,4,3,3,3,3,3,4,3,3,12/7/13 8:37
144008008,3,3,1,3,3,0,3,3,2,4,2,4,4,2,2,3,2,2,2,3,3,3,3,4,1,4,3,2,3,2,4,3,3,2,2,3,3,2,3,3,2,2,12/7/13 11:07
145007686,3,5,4,3,1,1,3,5,3,2,5,5,2,3,4,4,2,1,4,2,2,3,3,5,4,5,3,4,1,5,4,1,2,4,3,4,5,5,4,2,3,5,12/7/13 13:45
145004060,4,4,3,5,4,3,3,5,5,3,5,5,3,4,4,5,5,4,5,3,3,4,4,4,2,4,5,3,3,4,4,2,4,0,2,4,4,4,3,1,3,4,12/7/13 15:23
146000927,3,4,3,3,4,3,3,3,3,2,3,4,3,3,3,4,3,2,4,3,3,3,3,3,2,3,4,3,2,3,4,3,3,3,3,3,3,3,3,3,3,3,12/7/13 15:38
146004087,4,5,5,3,2,2,2,4,4,2,4,2,3,4,4,4,2,2,4,2,2,2,1,3,3,5,2,5,2,4,4,2,4,4,2,3,4,3,4,3,4,4,12/7/13 15:43
146005945,2,4,3,4,3,2,2,4,4,2,3,4,3,4,3,4,4,3,4,2,0,2,3,3,3,3,4,4,1,3,4,2,3,2,2,2,3,3,4,3,3,3,12/7/13 15:55
144005361,3,2,2,3,4,4,4,5,3,4,5,4,2,2,3,3,2,1,4,4,4,4,3,3,1,4,4,3,2,3,4,3,3,2,4,3,2,2,4,2,4,3,12/7/13 16:22
144005250,3,3,4,4,5,2,3,5,4,3,3,5,2,3,4,5,0,0,3,4,3,3,2,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,12/7/13 16:49
148009114,5,5,5,5,3,3,3,5,5,1,5,5,3,3,4,4,4,4,4,1,3,5,2,4,5,5,4,4,2,5,4,2,4,5,2,5,5,5,5,1,5,4,12/7/13 16:52
145007058,3,4,3,4,4,2,2,4,4,2,4,4,2,4,4,4,5,4,4,1,2,4,4,4,1,4,1,5,1,5,4,1,5,4,1,3,5,5,4,1,2,4,12/7/13 17:06
145005171,1,5,5,5,4,1,1,5,5,2,5,5,2,5,5,4,4,1,4,1,4,4,3,4,4,4,4,2,3,4,4,4,3,4,2,4,4,4,4,2,1,4,12/7/13 17:10
146006318,1,5,5,3,2,1,2,4,3,1,5,1,1,5,5,5,1,1,1,1,1,2,1,5,3,5,1,5,1,5,4,1,3,5,1,4,4,5,2,1,1,5,12/7/13 17:11
144004060,4,4,4,4,4,1,1,4,2,2,3,5,2,2,3,3,2,1,4,3,3,3,3,3,0,0,1,3,2,3,4,2,3,3,2,3,3,3,3,3,3,3,12/7/13 17:16
146004589,4,4,5,5,3,2,1,5,3,2,2,5,2,2,3,2,3,2,4,1,3,4,3,2,4,3,3,3,2,4,4,2,3,4,2,3,3,2,3,2,3,4,12/7/13 17:22
140007410,3,4,4,2,5,3,4,1,1,2,4,3,3,3,2,3,3,3,3,4,4,3,3,3,1,5,2,4,5,1,4,4,3,5,4,2,1,5,0,4,4,2,12/7/13 17:32
133008363,2,4,3,4,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,12/7/13 18:47
146000948,3,1,1,5,5,4,1,3,5,1,4,5,1,5,5,3,3,1,3,5,1,2,1,3,4,5,1,3,1,3,4,2,5,2,3,5,1,5,5,4,4,3,12/7/13 20:28
152003016,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,12/7/13 20:40
144008559,3,4,4,3,4,4,3,3,4,3,4,3,3,4,4,5,3,2,4,3,3,4,3,4,4,4,3,4,3,4,4,4,3,4,3,4,4,3,4,3,4,4,12/7/13 20:52
146007288,4,5,1,4,2,4,3,4,1,2,3,5,2,2,3,4,3,2,2,3,2,3,1,3,2,4,3,2,1,3,4,3,3,3,4,3,1,2,4,3,4,3,12/7/13 20:53
145004841,1,4,2,3,3,2,2,4,4,3,2,4,2,2,4,4,1,2,3,3,1,3,3,4,2,4,3,4,2,3,4,2,3,5,4,2,3,4,4,1,3,4,12/7/13 23:25
146008223,5,5,4,4,4,4,4,4,4,5,5,5,3,4,4,4,4,4,4,4,3,5,4,4,5,4,4,4,3,4,4,5,4,4,5,3,4,3,4,2,4,4,12/8/13 1:02
144006339,4,4,1,5,4,4,5,3,5,1,4,4,1,2,4,3,3,5,5,2,2,3,4,5,3,5,4,2,3,4,4,2,2,4,3,3,1,3,3,3,5,3,12/8/13 9:46
145009153,5,5,2,3,3,3,3,4,3,3,3,4,2,3,4,4,4,5,5,3,3,4,3,5,2,4,3,3,4,3,4,3,4,3,4,4,1,3,2,3,3,2,12/8/13 11:20
146006014,3,5,5,4,2,2,3,4,2,2,4,3,2,4,3,1,3,2,2,2,3,3,2,3,3,5,2,5,3,4,4,4,4,3,1,2,4,2,4,2,3,4,12/8/13 11:33
146009100,4,5,5,5,2,3,4,3,5,1,5,2,1,5,5,5,5,1,1,1,1,3,2,5,5,5,1,5,1,5,4,1,3,4,1,5,5,3,5,1,2,5,12/8/13 13:37
147006633,1,1,1,1,1,1,3,3,3,2,4,2,1,3,4,2,4,3,2,4,2,2,2,3,5,5,2,3,2,4,4,2,4,2,2,4,2,2,4,2,3,3,12/8/13 14:33
144002664,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,12/8/13 14:55
139004501,5,0,4,4,4,3,3,4,2,2,3,5,2,3,4,2,2,2,2,1,2,3,2,3,3,4,2,4,1,4,4,2,4,3,2,4,4,4,4,2,3,3,12/8/13 14:58
145006812,3,4,4,4,2,1,2,3,5,4,4,1,5,5,5,5,1,1,5,1,1,4,4,3,5,5,3,5,1,5,4,3,3,5,1,3,5,5,3,1,1,4,12/8/13 15:19
145009285,2,4,4,5,3,2,2,3,4,2,4,3,2,5,5,5,2,2,2,1,1,0,1,5,4,4,3,5,1,5,4,1,2,4,1,4,2,5,4,1,3,4,12/8/13 15:29
145001350,4,5,5,5,1,1,1,3,4,1,4,2,1,3,4,1,2,3,4,1,1,1,2,4,5,5,1,4,1,5,4,1,1,5,1,5,5,3,4,1,3,5,12/8/13 15:33
138009059,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,12/8/13 15:34
145009765,2,3,3,3,4,2,3,5,3,2,2,4,2,3,4,4,2,4,5,4,3,4,2,4,3,4,4,4,4,4,4,3,4,3,2,3,4,4,3,3,4,4,12/8/13 16:17
144000463,1,4,4,5,5,4,3,4,4,3,4,5,4,5,5,3,3,4,4,4,1,4,2,5,4,4,3,4,1,4,4,3,3,2,2,3,4,2,4,2,3,2,12/8/13 16:50
144005639,4,5,5,5,4,4,2,3,3,2,5,5,1,5,5,5,4,3,5,3,2,4,2,5,5,4,5,5,3,5,4,2,3,4,2,4,2,4,4,2,4,4,12/8/13 17:38
144006342,3,4,4,4,4,2,3,5,4,2,3,5,1,5,3,5,2,3,4,3,1,4,3,5,5,5,2,5,1,5,4,1,2,3,1,2,3,4,4,2,2,4,12/8/13 17:54
143008776,2,4,4,3,4,4,3,3,5,2,4,3,2,4,4,2,2,3,3,2,2,4,2,4,3,4,2,4,1,4,4,2,2,4,2,2,3,4,4,3,3,4,12/8/13 18:16
144002796,4,4,3,1,5,3,3,5,3,2,4,2,5,2,4,5,3,2,4,4,5,5,3,5,2,2,4,4,2,5,4,1,5,2,1,2,4,4,4,2,2,4,12/8/13 18:25
145000639,3,3,2,2,2,4,2,0,3,2,4,3,2,3,4,4,3,2,4,2,1,3,2,4,3,0,3,4,2,0,4,3,2,4,1,2,3,5,4,2,3,4,12/8/13 18:34
145001289,5,5,5,5,5,1,1,5,1,1,1,5,1,1,5,5,1,5,1,1,1,5,1,5,1,5,5,5,1,5,4,1,5,3,1,1,1,5,5,1,1,5,12/8/13 18:41
144006777,3,4,4,3,5,3,4,5,3,1,4,5,3,2,4,4,2,1,4,2,4,4,2,5,2,4,5,4,1,2,4,3,4,3,3,1,5,4,2,1,4,2,12/8/13 18:44
145004250,4,5,4,4,4,4,4,4,5,4,5,4,4,5,5,4,4,4,5,5,4,4,5,4,4,5,4,5,4,5,5,4,4,4,5,5,4,4,5,4,4,5,12/8/13 19:24
145007417,2,3,4,4,3,3,2,4,3,2,3,5,3,3,3,2,4,3,2,2,3,4,3,3,3,3,4,4,3,4,4,3,3,3,3,4,4,3,4,3,4,3,12/8/13 19:34
140005397,5,5,1,3,2,3,3,4,0,4,1,4,3,3,3,3,4,1,3,5,3,0,3,3,1,5,4,3,1,2,4,5,3,2,3,3,3,2,4,3,2,3,12/8/13 19:58
146002233,1,5,5,2,1,1,2,4,1,1,5,4,1,4,4,5,1,1,4,1,2,1,1,5,4,5,3,5,2,5,4,1,5,5,1,1,2,3,5,1,3,5,12/8/13 20:08
146008074,3,4,3,4,4,4,4,5,1,1,4,2,4,3,4,4,3,1,4,3,4,4,2,3,3,4,2,4,2,4,4,4,2,3,3,3,4,4,4,2,2,3,12/8/13 20:41
146005214,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,12/8/13 20:57
146002695,1,5,5,2,1,1,1,3,1,5,5,4,1,5,4,4,1,1,2,1,1,1,1,5,5,5,1,5,1,5,4,1,4,5,1,5,5,4,5,1,3,5,12/8/13 21:02
146004974,1,2,2,4,2,2,3,2,1,2,5,3,2,3,2,3,2,1,4,4,3,2,1,5,3,4,3,4,1,4,4,2,2,4,1,2,5,4,3,3,2,3,12/8/13 21:02
143005002,5,5,4,5,4,3,3,5,4,3,4,5,1,1,4,4,4,3,4,3,4,4,1,5,0,4,3,3,4,5,4,5,4,3,2,1,3,1,3,1,5,5,12/8/13 21:02
150001499,2,5,5,4,3,1,3,5,5,1,5,2,1,5,5,4,1,3,4,1,2,2,1,5,5,5,5,5,1,5,4,1,3,5,1,4,4,5,5,1,1,4,12/8/13 21:04
144009952,4,5,5,5,5,4,3,5,5,3,5,5,3,4,5,5,5,3,4,2,5,5,3,3,1,3,3,3,3,3,4,2,4,5,4,4,5,4,4,2,4,5,12/8/13 21:04
147004748,3,3,4,4,2,3,4,5,1,1,4,2,2,2,3,5,3,2,3,3,4,4,1,3,3,4,4,4,2,4,4,4,3,4,2,3,4,2,3,3,1,5,12/8/13 21:06
145008328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/8/13 21:06
146000340,3,5,2,4,4,1,3,5,3,2,5,4,1,4,4,4,4,1,3,1,1,4,2,5,5,4,5,4,1,3,4,1,4,4,2,5,3,4,5,1,2,5,12/8/13 21:07
143005362,4,4,3,4,4,2,3,5,5,4,3,5,4,3,4,4,3,3,4,4,5,3,2,3,3,5,4,3,1,4,4,2,0,4,2,2,3,5,4,2,3,4,12/8/13 21:07
145004360,3,4,5,5,2,1,1,5,5,2,4,4,1,4,4,5,1,2,2,1,1,5,1,5,4,5,5,5,1,5,4,2,2,5,1,5,5,5,5,1,2,5,12/8/13 21:08
145007977,4,5,4,5,4,3,2,4,5,3,4,3,3,3,2,4,2,1,4,1,1,3,2,0,3,4,1,4,1,4,4,2,2,3,2,2,2,2,5,2,3,3,12/8/13 21:08
150001217,4,5,5,5,3,2,2,3,4,2,5,4,4,4,3,4,4,3,5,5,5,0,2,4,4,5,5,5,1,4,4,5,5,4,1,5,4,4,5,2,5,4,12/8/13 21:09
145009198,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,12/8/13 21:09
144007821,1,5,5,5,3,3,1,4,2,1,5,5,1,5,3,5,3,4,3,1,4,2,1,5,3,5,2,5,3,5,4,1,4,3,5,2,4,4,5,3,3,4,12/8/13 21:09
146008328,4,3,4,5,4,3,3,4,4,2,4,4,2,4,4,4,1,3,4,2,2,3,2,3,4,5,3,4,1,4,4,2,2,3,1,3,2,4,4,3,3,3,12/8/13 21:09
141001383,5,3,5,3,3,5,5,3,5,5,5,5,3,5,4,5,5,1,5,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,3,2,5,5,12/8/13 21:10
145009483,1,3,3,4,2,2,3,4,2,2,3,3,2,4,4,4,3,1,4,3,2,4,2,4,3,5,4,4,2,4,4,2,4,4,2,2,2,3,4,2,2,4,12/8/13 21:11
144009400,3,3,5,1,1,1,5,5,1,1,0,5,1,5,3,5,5,5,5,5,0,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,12/8/13 21:11
144006847,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,12/8/13 21:11
145009467,2,4,0,3,4,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,4,2,2,3,4,3,2,4,3,2,3,3,4,2,3,2,3,3,2,12/8/13 21:11
144007797,3,4,2,3,2,3,4,2,3,4,3,2,3,4,4,1,1,2,3,4,4,3,2,2,2,2,3,4,2,4,4,4,4,2,3,4,3,2,3,3,2,3,12/8/13 21:12
145009766,4,4,3,3,4,3,4,4,4,3,3,4,3,4,4,3,3,4,4,4,3,4,3,3,3,4,4,2,4,3,4,2,3,4,3,2,3,4,2,3,4,3,12/8/13 21:14
146001562,3,5,5,4,2,1,4,5,5,1,5,0,1,5,5,4,4,2,4,4,0,0,2,2,3,3,4,4,2,4,4,3,4,5,1,2,4,2,4,2,4,2,12/8/13 21:14
145007120,4,4,4,4,4,1,2,4,0,2,4,4,2,4,4,2,1,2,4,2,4,2,2,4,3,4,1,4,1,5,4,2,3,3,2,2,2,2,4,2,2,4,12/8/13 21:14
144006605,3,5,4,4,2,2,2,3,3,3,4,3,3,3,2,5,3,1,3,2,3,3,3,4,4,4,3,4,2,4,4,1,4,4,3,2,3,3,4,1,2,3,12/8/13 21:15
144004818,3,5,3,5,3,3,3,5,1,3,3,5,3,3,4,5,3,2,5,3,4,4,2,4,3,4,3,5,1,4,4,2,4,4,2,3,3,4,4,3,3,3,12/8/13 21:15
145001634,4,3,4,3,2,4,3,4,3,4,3,4,2,3,4,4,4,3,2,2,5,3,3,3,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,3,12/8/13 21:16
146003796,4,4,4,3,2,2,3,5,1,2,4,2,1,4,2,5,1,1,2,2,2,4,2,5,4,5,1,4,2,4,4,1,4,4,2,2,4,2,5,2,4,3,12/8/13 21:18
145000567,4,4,3,4,3,4,2,4,3,3,4,4,2,3,4,4,3,4,4,2,3,4,2,4,2,5,1,4,2,4,4,4,4,2,3,3,2,4,4,4,5,3,12/8/13 21:21
133009298,5,2,1,4,5,5,5,5,1,1,2,5,5,2,3,5,4,1,1,2,4,4,5,1,1,3,4,5,3,3,4,5,2,3,5,2,2,5,4,5,5,2,12/8/13 21:21
145000490,3,2,2,5,4,3,3,4,3,4,4,5,2,2,4,4,2,3,4,4,0,4,3,4,3,3,4,4,2,3,4,3,4,3,2,3,1,4,3,3,3,4,12/8/13 21:21
145000631,3,4,2,4,5,3,3,4,2,1,5,4,4,4,4,2,1,1,3,2,4,3,2,4,2,3,2,4,1,5,4,3,2,4,2,3,2,4,4,2,4,3,12/8/13 21:22
145008244,2,2,3,5,4,2,5,5,5,1,5,4,5,5,5,5,2,2,4,1,2,1,2,5,5,5,3,5,1,5,4,2,5,5,1,5,5,4,5,1,5,5,12/8/13 21:22
146003348,3,4,2,5,5,5,3,5,2,1,5,5,1,4,5,5,3,1,5,1,4,4,2,5,3,5,5,2,1,3,4,1,4,4,2,5,5,4,5,1,3,3,12/8/13 21:25
145007657,3,3,2,3,3,4,3,4,2,4,3,5,4,4,4,3,3,3,3,3,4,4,2,4,2,4,3,4,2,4,4,3,2,4,4,3,2,4,4,2,4,4,12/8/13 21:26
146005587,1,4,4,3,2,2,4,5,2,1,3,3,1,4,4,5,1,3,3,2,3,2,1,1,4,5,1,5,1,5,4,2,2,4,1,3,2,5,3,2,4,3,12/8/13 21:28
144009703,4,5,4,3,2,2,2,3,5,1,4,1,1,4,4,5,2,1,4,1,1,2,2,4,4,4,3,4,1,4,4,2,2,4,1,4,4,4,4,1,4,4,12/8/13 21:29
145000510,3,4,4,3,4,4,3,4,3,2,4,3,3,4,4,4,4,4,4,3,3,4,3,0,3,4,4,4,3,3,4,3,4,4,3,4,4,4,4,3,4,4,12/8/13 21:29
146005070,2,4,4,4,2,1,3,4,4,2,4,3,2,3,4,4,2,3,4,1,2,2,2,4,3,4,2,4,2,5,4,1,4,4,1,4,4,4,4,2,2,4,12/8/13 21:30
144008973,5,4,4,4,4,4,3,4,5,2,5,1,3,3,4,4,3,2,3,1,2,3,2,3,2,3,1,3,3,3,4,2,4,4,2,4,4,1,3,2,2,4,12/8/13 21:31
145001292,2,4,4,2,4,2,4,2,4,4,4,4,4,4,4,2,4,4,2,4,4,2,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,12/8/13 21:31
145006261,4,3,2,4,5,4,2,4,3,2,4,4,4,3,5,2,2,3,2,3,2,3,2,4,1,3,2,4,1,4,4,1,2,3,3,3,2,4,2,3,4,4,12/8/13 21:31
147000962,2,4,4,3,2,3,4,3,3,2,4,4,2,5,4,4,2,1,4,2,1,2,2,5,3,5,1,5,1,5,4,2,4,4,1,2,4,4,4,1,3,4,12/8/13 21:35
138004079,3,3,4,3,2,2,4,4,2,1,1,4,1,3,3,4,3,2,3,3,3,4,2,3,2,4,1,5,1,4,4,2,3,4,2,3,3,4,3,2,3,3,12/8/13 21:35
144001626,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,4,3,3,3,3,3,3,3,3,3,3,3,12/8/13 21:42
146004561,2,4,4,5,2,2,2,3,3,3,4,4,2,4,4,4,2,2,4,3,2,4,2,4,4,4,0,0,0,0,4,1,4,4,2,4,4,2,4,3,4,4,12/8/13 21:44
146003890,5,5,5,5,2,1,3,3,4,5,3,4,4,1,4,2,5,2,1,1,5,5,5,3,3,3,1,4,3,2,4,5,4,1,3,1,4,2,4,1,2,3,12/8/13 21:46
138008191,2,3,3,4,3,2,2,4,4,2,4,4,2,4,3,4,2,2,4,2,2,3,2,4,4,3,3,5,2,4,3,2,4,4,3,3,3,3,3,4,4,3,12/8/13 21:48
145009926,2,3,3,2,3,3,2,5,2,4,5,3,5,2,4,4,3,3,4,2,4,4,2,2,3,4,3,3,2,3,4,4,3,2,3,2,4,5,4,2,4,3,12/8/13 21:49
144007294,4,2,3,3,4,2,4,5,2,2,4,5,4,5,3,2,2,4,3,4,5,4,2,1,2,4,3,5,3,3,4,2,4,3,4,5,3,3,2,3,4,2,12/8/13 21:56
144001868,2,2,2,3,4,3,1,5,3,4,2,3,3,1,4,2,2,2,3,3,3,3,3,2,1,4,4,3,2,2,4,4,2,3,3,1,1,4,3,2,4,4,12/8/13 21:56
146007214,2,4,2,5,2,2,3,4,4,2,4,4,4,2,4,5,2,2,4,2,2,2,2,4,2,4,3,5,1,4,4,1,2,4,2,4,3,4,4,1,3,4,12/8/13 21:59
147009041,4,3,5,5,4,3,3,3,2,3,3,5,3,3,3,4,5,3,5,3,3,3,3,3,3,3,3,3,3,1,4,3,3,3,3,3,3,3,3,3,3,3,12/8/13 22:00
144007375,1,2,1,3,5,5,2,5,1,2,1,5,4,1,1,3,1,3,2,3,2,4,5,2,1,4,2,1,4,4,4,5,2,1,5,1,1,4,1,4,4,2,12/8/13 22:03
146000775,2,4,3,3,4,3,3,4,3,2,4,4,2,3,4,3,2,2,5,3,2,2,2,5,3,4,3,4,1,4,4,2,4,3,1,4,4,4,3,2,4,4,12/8/13 22:06
146001688,3,4,4,4,4,3,3,4,1,3,4,5,3,4,3,3,3,2,3,4,4,3,3,4,2,4,4,3,1,4,4,3,4,3,4,2,4,3,4,2,3,4,12/8/13 22:07
149004444,4,3,3,4,2,3,3,4,4,3,2,3,4,3,3,2,3,3,4,4,3,3,3,4,3,2,3,4,4,3,3,3,3,3,3,2,3,3,4,2,4,3,12/8/13 22:08
145002017,5,5,4,4,4,3,3,4,3,1,4,4,1,2,4,2,3,3,5,1,2,3,1,4,2,4,3,4,2,3,4,3,4,2,4,4,4,2,3,4,3,4,12/8/13 22:08
147000147,3,3,2,2,3,4,3,4,3,2,3,5,4,3,3,4,2,2,2,3,4,4,2,3,2,3,4,4,3,3,4,3,4,3,3,2,2,3,4,3,2,3,12/8/13 22:14
146000328,4,4,4,4,4,4,5,4,4,5,4,2,4,4,4,4,3,3,3,3,5,4,5,3,4,4,4,4,4,3,3,4,2,5,3,3,5,3,4,4,4,4,12/8/13 22:17
146002015,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,4,2,3,4,4,4,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12/8/13 22:19
144006999,3,4,4,3,3,2,3,2,3,3,3,4,2,3,3,2,4,2,3,4,2,3,3,2,3,3,3,3,2,3,4,3,3,3,4,3,2,2,3,3,2,2,12/8/13 22:21
140001139,5,5,3,3,5,5,4,5,4,4,5,3,5,4,5,4,5,4,4,5,4,0,0,5,4,5,3,3,3,4,5,0,5,4,3,3,4,4,3,4,3,4,12/8/13 22:22
146000736,5,5,5,5,5,3,1,1,3,3,5,5,1,3,5,4,4,3,4,3,2,3,2,5,3,4,5,4,1,4,4,1,4,2,2,2,3,2,4,3,2,4,12/8/13 22:26
144002626,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,3,12/8/13 22:28
145000648,2,4,1,4,5,3,2,3,2,1,4,5,1,0,4,5,1,5,1,3,3,3,1,5,1,5,1,4,1,5,4,2,4,1,3,2,5,5,2,3,1,4,12/8/13 22:30
145006261,3,4,4,3,4,3,0,2,3,4,3,3,2,4,2,4,2,3,4,3,3,2,2,4,3,0,3,4,4,4,4,2,3,2,4,3,4,3,3,3,4,0,12/8/13 22:32
144002603,3,4,2,4,4,3,3,3,4,2,4,4,4,4,4,4,2,2,4,2,4,4,2,4,2,4,3,4,2,4,4,2,2,2,2,2,2,4,4,2,2,4,12/8/13 22:35
146004039,1,4,5,5,2,1,3,5,3,3,4,1,1,5,5,4,1,2,3,2,2,4,2,5,5,5,2,5,1,5,4,2,3,3,1,3,5,2,5,2,3,4,12/8/13 22:38
145007061,4,5,3,5,5,4,2,4,4,2,3,5,3,5,4,5,3,3,4,2,4,3,3,5,3,5,5,5,3,4,4,1,5,4,2,4,4,3,5,2,5,4,12/8/13 22:39
154009980,3,5,4,3,5,3,2,4,3,2,3,4,3,4,4,4,5,3,5,2,2,4,2,5,3,4,4,4,2,4,4,1,4,4,4,1,2,3,4,2,4,4,12/8/13 22:39
145004669,3,3,4,5,3,3,2,3,4,2,4,4,1,4,3,5,4,2,2,2,2,3,3,4,3,5,2,4,1,5,4,1,4,4,2,2,4,4,4,3,3,3,12/8/13 22:41
145000197,3,2,4,4,4,2,2,5,5,5,5,1,2,1,2,5,4,1,4,1,5,2,5,4,5,5,1,5,3,5,4,2,4,2,1,2,4,5,5,2,2,4,12/8/13 22:45
146001953,4,4,4,5,4,2,3,3,2,2,3,2,2,4,2,4,3,4,5,3,2,4,3,3,2,3,3,3,3,4,4,2,3,4,2,1,1,4,3,3,3,3,12/8/13 22:45
133001862,4,5,5,5,2,2,1,4,3,2,4,5,3,4,4,5,3,2,5,2,4,4,2,5,4,5,3,5,2,5,4,2,2,4,1,2,3,4,5,1,2,4,12/8/13 22:47
147002693,2,3,3,4,5,4,4,5,3,2,2,4,4,2,4,3,3,4,3,2,3,2,1,3,1,4,3,3,1,3,4,1,2,3,4,3,2,3,3,2,2,3,12/8/13 22:51
140002841,5,5,3,3,2,3,2,3,3,2,3,2,2,3,3,3,4,1,4,1,2,3,2,5,3,5,3,4,1,4,3,1,2,4,2,4,4,1,4,2,1,5,12/8/13 22:53
146005132,3,4,4,0,0,0,0,0,0,2,3,5,2,3,4,4,4,2,3,2,2,4,2,4,4,3,4,4,3,3,4,3,4,4,2,4,3,3,4,2,2,4,12/8/13 22:53
133008363,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,12/8/13 22:59
143008120,3,4,3,3,4,3,4,4,3,3,4,4,4,3,3,3,4,4,3,4,4,5,3,5,4,3,4,3,3,4,4,3,2,3,3,3,4,4,4,3,3,4,12/8/13 22:59
146005022,3,5,5,4,2,1,3,3,5,1,5,3,4,5,5,3,1,1,4,3,1,4,1,5,4,5,5,4,1,5,4,1,3,4,1,5,5,5,5,1,5,5,12/8/13 23:00
145001987,4,4,3,4,3,3,3,3,4,1,5,4,2,3,4,5,3,2,4,2,3,3,3,4,3,4,2,4,3,4,4,3,2,4,2,3,4,4,3,2,4,4,12/8/13 23:05
145000217,2,2,3,2,3,3,4,2,3,4,3,3,3,4,3,4,3,3,4,4,1,3,2,3,4,3,4,2,3,4,4,4,2,4,3,4,2,4,2,4,2,4,12/8/13 23:06
144004301,4,4,3,3,3,4,2,3,4,1,3,5,3,3,3,3,2,3,4,5,4,3,4,4,3,3,4,4,3,4,4,4,4,3,5,4,2,3,4,3,4,4,12/8/13 23:17
146006280,4,3,2,3,4,2,3,4,3,4,4,3,3,4,4,5,3,4,2,4,3,3,2,4,3,4,3,4,2,4,4,2,4,3,2,3,4,3,4,2,3,3,12/8/13 23:28
67003412,2,3,4,4,2,2,3,4,4,2,4,5,2,4,5,3,2,4,3,2,2,3,1,5,5,4,2,4,2,4,4,2,2,4,1,4,4,4,4,2,3,3,12/8/13 23:32
146007804,3,4,4,4,5,3,3,5,4,2,4,5,1,4,3,5,5,3,5,3,5,3,4,5,2,5,2,5,1,4,4,2,3,5,1,3,4,4,5,1,3,5,12/8/13 23:37
144004047,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,12/8/13 23:38
144004744,2,4,4,5,4,2,2,4,1,1,5,1,1,4,4,5,2,1,3,1,1,2,1,5,4,4,1,4,2,5,4,2,3,4,2,4,5,4,4,3,3,3,12/8/13 23:39
144009504,2,4,4,4,2,1,3,4,3,1,5,3,3,4,3,5,1,3,4,2,2,3,2,4,3,5,3,4,1,3,4,2,3,3,2,2,3,3,5,1,3,3,12/8/13 23:40
146009416,5,5,3,5,2,1,3,5,1,2,5,5,1,3,2,5,1,5,1,2,2,5,1,5,5,4,5,5,2,4,4,3,4,5,2,3,4,4,5,2,5,3,12/8/13 23:46
138005000,5,5,2,4,5,3,3,3,4,4,3,5,3,3,3,3,3,1,1,3,3,3,2,2,3,3,3,3,2,3,4,3,4,3,3,2,2,2,3,3,3,3,12/8/13 23:46
